id,name,address,grade,tnp,twp,tt,nf,fo,mo,fq,mq,arr,attendance %,ias,fee_late,teacher_rating,previous_visits,assignment,assignment_due_date,assignment_submitted,summary_self_check_in,ge,email,phone
1172,Sandeep Malla,Pokhara,10,51,48,0.52,15,Business,Housewife,PG,PG,Y,63.52,60,"Overdue,Overdue,Overdue",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 17:59:59,07/03/2023 05:59:59,29/03/2023 19:59:59,17/04/2023 04:59:59","To be fair, I'm overwhelmed because Physics is confusing for me.",F,sandeep.malla1172@school.edu,555-2172
1410,Priyanka Magar,Kathmandu,11,3,19,0.54,18,Other,Retired,Degree,Degree,N,73.3,8,"Paid,Paid,Paid",1,1,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 20:59:59,09/03/2023 20:59:59,31/03/2023 12:59:59,20/04/2023 23:59:59","Currently, I'm distracted because Physics is too much right now.",M,priyanka.magar1410@school.edu,555-2410
1113,Sandeep Magar,Birgunj,12,50,67,1.83,10,Retired,Housewife,Degree,Degree,Y,83.45,47,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","15/02/2023 16:59:59,13/03/2023 07:59:59,31/03/2023 02:59:59,21/04/2023 14:59:59","To be fair, I'm lonely because Mathematics is causing me some anxiety.",F,sandeep.magar1113@school.edu,555-2113
1363,Rajesh Shrestha,Kathmandu,9,82,67,0.39,20,Farmer,Housewife,10,Degree,Y,59.62,35,"Paid,Paid,Paid",1,9,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","24/02/2023 15:59:59,21/03/2023 04:59:59,11/04/2023 04:59:59,27/04/2023 02:59:59","To be fair, I'm tense because English is hard to keep up with.",F,rajesh.shrestha1363@school.edu,555-2363
1241,Barsha Adhikari,Dhangadhi,11,12,7,0.72,4,Retired,Others,10,Degree,Y,64.57,13,"Overdue,Paid,Paid",3,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 18:59:59,06/03/2023 07:59:59,31/03/2023 07:59:59,26/04/2023 21:59:59",I'm feeling irritable because Biology is stressing me out.,F,barsha.adhikari1241@school.edu,555-2241
1347,Rekha Gurung,Bharatpur,11,2,71,0.74,20,Retired,Others,UM,Degree,Y,89.12,87,"Paid,Paid,Paid",1,1,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 21:59:59,08/03/2023 10:59:59,31/03/2023 07:59:59,24/04/2023 10:59:59","Lately, I've been unmotivated because Biology is stressing me out.",F,rekha.gurung1347@school.edu,555-2347
1430,Namrata KC,Janakpur,10,94,87,0.48,16,Other,Business,IL,UM,N,87.79,81,"Overdue,Overdue,Paid",3,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","18/02/2023 08:59:59,08/03/2023 21:59:59,31/03/2023 18:59:59,18/04/2023 09:59:59","Mostly alright, and Physics is taking standard effort.",F,namrata.kc1430@school.edu,555-2430
1109,Rajesh Baniya,Bharatpur,11,90,98,1.13,8,Business,Housewife,IL,10,Y,72.54,88,"Paid,Overdue,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 04:59:59,11/03/2023 19:59:59,01/04/2023 17:59:59,25/04/2023 02:59:59","Honestly, I'm isolated because English is where I'm struggling the most.",F,rajesh.baniya1109@school.edu,555-2109
1036,Anmol Adhikari,Lalitpur,10,94,92,1.72,1,Farmer,Retired,12,IL,N,96.51,92,"Paid,Paid,Paid",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 01:59:59,04/03/2023 11:59:59,01/04/2023 14:59:59,20/04/2023 22:59:59","I'm motivated, and Physics is better than I thought.",M,anmol.adhikari1036@school.edu,555-2036
1080,Dayahang KC,Butwal,10,100,99,1.18,4,Business,Others,12,Degree,N,96.79,82,"Paid,Paid,Paid",2,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 14:59:59,09/03/2023 14:59:59,31/03/2023 18:59:59,21/04/2023 12:59:59","Things are neutral, and Mathematics is part of my routine.",M,dayahang.kc1080@school.edu,555-2080
1223,Sunil Shah,Pokhara,12,86,96,1.08,14,Farmer,Business,UM,Degree,N,96.01,92,"Paid,Paid,Paid",4,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 13:59:59,13/03/2023 17:59:59,29/03/2023 00:59:59,23/04/2023 01:59:59","Currently proud, and Physics is better than I thought.",F,sunil.shah1223@school.edu,555-2223
1281,Sandeep Khadka,Kathmandu,11,82,95,0.37,9,Retired,Others,UM,PG,N,85.09,99,"Paid,Paid,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","12/02/2023 23:59:59,06/03/2023 19:59:59,01/04/2023 10:59:59,22/04/2023 23:59:59","Genuinely proud, and Physics is really interesting.",M,sandeep.khadka1281@school.edu,555-2281
1119,Saugat Shrestha,Pokhara,12,66,83,0.83,14,Business,Others,Degree,IL,N,66.71,85,"Paid,Paid,Paid",4,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","12/02/2023 05:59:59,07/03/2023 04:59:59,28/03/2023 16:59:59,22/04/2023 19:59:59","Mostly steady, and Chemistry is moving along.",M,saugat.shrestha1119@school.edu,555-2119
1370,Shrinkhala Malla,Biratnagar,12,58,65,1.84,4,Retired,Others,PG,PG,Y,74.77,25,"Overdue,Paid,Paid",4,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 11:59:59,11/03/2023 05:59:59,31/03/2023 19:59:59,23/04/2023 22:59:59",I'm feeling worried because Physics is causing me some anxiety.,M,shrinkhala.malla1370@school.edu,555-2370
1427,Priyanka Magar,Dharan,11,17,49,0.29,17,Retired,Retired,IL,UM,Y,73.13,99,"Paid,Paid,Overdue",3,2,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 18:59:59,10/03/2023 16:59:59,04/04/2023 00:59:59,24/04/2023 17:59:59","Lately, I've been anxious because English is stressing me out.",M,priyanka.magar1427@school.edu,555-2427
1369,Shilpa Magar,Janakpur,9,92,96,1.57,18,Service,Retired,UM,IL,N,86.45,82,"Paid,Paid,Paid",3,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 08:59:59,09/03/2023 18:59:59,31/03/2023 09:59:59,19/04/2023 21:59:59","I'm feeling a bit tired, and Physics is following the plan.",F,shilpa.magar1369@school.edu,555-2369
1277,Rekha Basnet,Birgunj,12,2,98,0.46,18,Farmer,Housewife,12,Degree,N,94.46,35,"Paid,Paid,Paid",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","14/02/2023 20:59:59,08/03/2023 11:59:59,30/03/2023 13:59:59,19/04/2023 08:59:59","Lately, I've been disinterested because Mathematics is where I'm struggling the most.",M,rekha.basnet1277@school.edu,555-2277
1444,Rajesh Lamichhane,Bharatpur,12,81,98,1.57,9,Other,Retired,IL,10,N,94.64,95,"Paid,Paid,Paid",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 09:59:59,09/03/2023 21:59:59,01/04/2023 19:59:59,23/04/2023 11:59:59","Genuinely great, and Mathematics is going well.",F,rajesh.lamichhane1444@school.edu,555-2444
1020,Shrinkhala Raut,Birgunj,12,100,86,1.36,7,Service,Business,IL,UM,N,92.19,90,"Paid,Paid,Paid",4,3,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 20:59:59,12/03/2023 14:59:59,28/03/2023 15:59:59,18/04/2023 15:59:59","Currently confident, and Biology is really interesting.",F,shrinkhala.raut1020@school.edu,555-2020
1183,Rekha Thapa,Butwal,12,86,59,0.15,13,Business,Housewife,12,12,Y,42.57,19,"Overdue,Overdue,Paid",5,8,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","01/03/2023 08:59:59,17/03/2023 01:59:59,04/04/2023 08:59:59,29/04/2023 13:59:59","Currently, I'm stressed because Mathematics is taking up all my energy.",F,rekha.thapa1183@school.edu,555-2183
1349,Anmol Malla,Bharatpur,10,7,3,1.4,12,Farmer,Others,UM,12,N,61.26,67,"Paid,Paid,Paid",5,4,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 05:59:59,04/03/2023 21:59:59,31/03/2023 23:59:59,21/04/2023 13:59:59","Honestly, I'm very tired because Physics is too much right now.",F,anmol.malla1349@school.edu,555-2349
1232,Shrinkhala Paudel,Pokhara,11,88,87,0.42,4,Business,Housewife,Degree,PG,N,86.12,91,"Paid,Paid,Paid",2,1,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 06:59:59,06/03/2023 05:59:59,04/04/2023 22:59:59,20/04/2023 18:59:59","Feeling calm, and English is really interesting.",M,shrinkhala.paudel1232@school.edu,555-2232
1340,Aayush Malla,Janakpur,10,84,52,1.43,9,Service,Service,10,UM,Y,62.57,27,"Paid,Paid,Paid",2,9,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","21/02/2023 15:59:59,21/03/2023 15:59:59,13/04/2023 20:59:59,02/05/2023 03:59:59",I'm feeling overwhelmed because Physics is too much right now.,F,aayush.malla1340@school.edu,555-2340
1116,Shilpa Basnet,Lalitpur,9,91,87,0.77,15,Retired,Service,Degree,Degree,N,94.36,81,"Paid,Paid,Paid",5,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 02:59:59,10/03/2023 21:59:59,01/04/2023 14:59:59,17/04/2023 21:59:59","Things are a bit tired, and Biology is part of my routine.",M,shilpa.basnet1116@school.edu,555-2116
1500,Rekha Tamang,Itahari,9,88,69,0.93,18,Farmer,Business,UM,UM,Y,42.23,35,"Paid,Paid,Overdue",5,7,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","22/02/2023 12:59:59,24/03/2023 15:59:59,08/04/2023 00:59:59,01/05/2023 04:59:59","To be fair, I'm very tired because English is too much right now.",M,rekha.tamang1500@school.edu,555-2500
1307,Shrinkhala Magar,Ghorahi,11,72,41,1.67,8,Farmer,Service,UM,Degree,Y,76.7,93,"Overdue,Paid,Paid",2,2,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","15/02/2023 17:59:59,06/03/2023 07:59:59,02/04/2023 08:59:59,22/04/2023 07:59:59",I'm feeling hopeless because Physics is too much right now.,M,shrinkhala.magar1307@school.edu,555-2307
1365,Barsha Malla,Itahari,10,1,13,2.0,2,Other,Housewife,IL,IL,Y,81.85,20,"Overdue,Paid,Paid",5,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 11:59:59,10/03/2023 14:59:59,27/03/2023 04:59:59,16/04/2023 00:59:59","To be fair, I'm very tired because Mathematics is stressing me out.",M,barsha.malla1365@school.edu,555-2365
1323,Sushma Hamal,Birgunj,10,82,9,1.48,3,Other,Housewife,Degree,10,Y,86.37,59,"Overdue,Paid,Paid",4,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 15:59:59,10/03/2023 17:59:59,01/04/2023 10:59:59,21/04/2023 06:59:59",I'm feeling confused because Physics is confusing for me.,M,sushma.hamal1323@school.edu,555-2323
1265,Bipin Lamichhane,Hetauda,9,99,89,0.94,1,Business,Retired,12,Degree,Y,67.67,37,"Overdue,Paid,Paid",4,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 03:59:59,09/03/2023 16:59:59,29/03/2023 12:59:59,16/04/2023 00:59:59",I'm feeling unmotivated because Nepali is too much right now.,M,bipin.lamichhane1265@school.edu,555-2265
1186,Anmol Shah,Butwal,9,57,97,0.34,10,Farmer,Housewife,12,IL,N,67.97,33,"Paid,Paid,Paid",5,1,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","11/02/2023 21:59:59,09/03/2023 10:59:59,31/03/2023 08:59:59,20/04/2023 22:59:59","Honestly, I'm very tired because English is causing me some anxiety.",F,anmol.shah1186@school.edu,555-2186
1476,Namrata Thapa,Kathmandu,9,90,60,1.77,14,Farmer,Business,IL,PG,Y,64.67,35,"Paid,Overdue,Overdue",1,6,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","18/02/2023 23:59:59,24/03/2023 07:59:59,06/04/2023 04:59:59,02/05/2023 04:59:59",I'm feeling worried because English is confusing for me.,F,namrata.thapa1476@school.edu,555-2476
1101,Barsha Rai,Bharatpur,9,68,56,1.26,18,Retired,Business,Degree,12,N,72.22,11,"Paid,Paid,Paid",5,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 02:59:59,14/03/2023 05:59:59,31/03/2023 20:59:59,16/04/2023 21:59:59","Lately, I've been burnt out because Physics is hard to keep up with.",M,barsha.rai1101@school.edu,555-2101
1064,Saugat Adhikari,Itahari,11,9,89,0.6,3,Other,Retired,Degree,12,Y,63.56,37,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","13/02/2023 23:59:59,06/03/2023 06:59:59,31/03/2023 12:59:59,26/04/2023 11:59:59","To be fair, I'm very tired because English is confusing for me.",F,saugat.adhikari1064@school.edu,555-2064
1421,Arpan Raut,Pokhara,10,85,76,1.75,7,Other,Housewife,Degree,IL,Y,73.61,74,"Overdue,Paid,Overdue",4,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 14:59:59,09/03/2023 17:59:59,28/03/2023 15:59:59,18/04/2023 23:59:59","Currently, I'm distracted because Mathematics is hard to keep up with.",M,arpan.raut1421@school.edu,555-2421
1268,Shilpa Tamang,Hetauda,11,83,88,0.3,18,Retired,Service,10,PG,N,90.36,82,"Paid,Overdue,Paid",2,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 21:59:59,11/03/2023 07:59:59,02/04/2023 07:59:59,24/04/2023 16:59:59","Doing okay, and English is just another task.",M,shilpa.tamang1268@school.edu,555-2268
1233,Aayush Pathak,Butwal,12,92,92,1.35,1,Business,Housewife,10,UM,N,94.19,99,"Paid,Paid,Paid",4,4,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 14:59:59,10/03/2023 17:59:59,29/03/2023 16:59:59,19/04/2023 13:59:59","Currently resilient, and Mathematics is my favorite part of the week.",F,aayush.pathak1233@school.edu,555-2233
1157,Anmol Khadka,Hetauda,9,87,14,1.98,10,Retired,Others,12,PG,N,85.58,65,"Paid,Paid,Paid",1,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","11/02/2023 15:59:59,14/03/2023 07:59:59,30/03/2023 08:59:59,16/04/2023 19:59:59","I'm feeling alright, and Biology is part of my routine.",M,anmol.khadka1157@school.edu,555-2157
1470,Anmol Lamichhane,Dhangadhi,10,65,62,1.43,19,Farmer,Service,PG,Degree,Y,87.42,57,"Paid,Paid,Paid",4,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 17:59:59,03/03/2023 23:59:59,28/03/2023 11:59:59,15/04/2023 11:59:59","To be fair, I'm confused because Mathematics is hard to keep up with.",F,anmol.lamichhane1470@school.edu,555-2470
1400,Priyanka Baniya,Janakpur,12,48,53,1.51,19,Service,Others,10,UM,N,84.45,15,"Paid,Paid,Paid",4,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 15:59:59,13/03/2023 11:59:59,01/04/2023 00:59:59,18/04/2023 06:59:59",I'm feeling isolated because Mathematics is too much right now.,M,priyanka.baniya1400@school.edu,555-2400
1469,Anmol KC,Dharan,11,22,26,0.89,15,Service,Housewife,10,12,Y,81.11,54,"Overdue,Paid,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 20:59:59,10/03/2023 16:59:59,31/03/2023 02:59:59,20/04/2023 02:59:59","Honestly, I'm distracted because Physics is confusing for me.",F,anmol.kc1469@school.edu,555-2469
1456,Namrata Raut,Itahari,10,76,54,1.61,6,Retired,Business,UM,UM,Y,64.81,19,"Overdue,Paid,Paid",3,6,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","27/02/2023 17:59:59,19/03/2023 03:59:59,09/04/2023 21:59:59,25/04/2023 01:59:59","To be fair, I'm tense because Physics is causing me some anxiety.",F,namrata.raut1456@school.edu,555-2456
1046,Anmol Shrestha,Ghorahi,9,80,98,1.14,19,Service,Service,12,UM,N,90.52,99,"Paid,Paid,Paid",5,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","11/02/2023 10:59:59,14/03/2023 23:59:59,28/03/2023 18:59:59,21/04/2023 13:59:59","I feel happy, and English is manageable.",M,anmol.shrestha1046@school.edu,555-2046
1493,Nischal Khatiwada,Bharatpur,10,91,87,0.57,12,Retired,Housewife,10,PG,N,95.05,99,"Paid,Paid,Paid",1,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 15:59:59,05/03/2023 12:59:59,01/04/2023 23:59:59,15/04/2023 23:59:59","Genuinely happy, and Chemistry is my favorite part of the week.",M,nischal.khatiwada1493@school.edu,555-2493
